ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000241640	RP11-59H7.1	0.045246189	0.050829912	0.02313036	0.061845266	0.052132619	0.055673502	0.029733285	0.016660445	0.01959758	0.014817011	0.042827571	0.051353751	0.020105195	0.017592351	0.016349433	0.027392946	0.018166302	0.018959848	0.041868356	0.017158972	0.052556669	0.062023152	0.091900507	0.086305692	0.094300396	0.043347712	0.039564688	0.059461476	0.062285608	0.042672294	0.016728853	0.028792614	0.017201482	0.035146414	0.046614936	0.019366754	0.065426584	0.046375561	0.020773777	0.063397517	0.077896688	0.031293312	0.048051596	0.06911153	0.051163534	0.049283577	0.060126505	0.087361538	0.037047922	0.073491538	0.057130641	0.089466732	0.089677923	0.037300011
ENSG00000199856	U3	0.08608006	0.107289838	0.0143332	0.061164921	0.071684616	0.029949084	0.058489743	0.004931884	0.006836888	0.010283474	0.004604207	0.013398545	0.009165516	0.006003028	0.007295152	0.005154232	0.006532667	0.008124756	0.011469344	0.005383157	0.099795999	0.014884273	0.00343789	0.035872347	0.029077825	0.04456481	0.021547612	0.053902306	0.015132022	0.038397482	0.03777061	0.039407197	0.024399592	0.028637546	0	0.007659536	0.087828129	0.031431798	0.016113017	0.070764356	0.050754463	0.00441964	0.030495884	0.03818458	0.044169751	0.044379903	0.013448111	0.014383344	0.030636644	0.050653466	0.160580677	0.063614064	0.066354383	0.000248531
ENSG00000267630	AC005758.1	0.0534017	0.056027421	0.045834741	0.01805426	0.043925049	0.01618001	0.022092476	0.10182024	0.17732792	0.12409867	0.032528298	0.048282214	0.177770012	0.205192653	0.106843497	0.123286611	0.14046114	0.115863307	0.041053437	0.066601974	0.070639006	0.003529133	0.003418831	0.026301975	0.035307356	0.044887636	0.031319863	0.051943558	0.007927763	0.039360723	0.105877233	0.018647142	0.005346742	0.085076603	0.092538457	0.070118544	0.044681538	0.043861644	0.004645007	0.118124012	0.030581654	0.006838336	0.124094635	0.07390688	0.009767622	0.014217186	0.029051691	0.041286941	0.029764823	0.190035285	0.080429777	0.056503903	0.029492824	0.002139383
ENSG00000229941	AC012499.1	0.06072985	0.063831613	0.045230702	0.033138232	0.037910326	0.022016397	0.028006739	0.093972495	0.067981679	0.092043102	0.017487281	0.016391066	0.075697771	0.087755669	0.042453985	0.084814038	0.069886529	0.082152294	0.424753909	0.079716461	0.11453002	0.003379777	0.015142245	0.270890944	0.15337689	0.045258585	0.159705216	0.01341101	0.003227432	0.010720275	0.120765204	0.024929887	0.019109657	1.178919583	1.1003443	0.19669116	0.025735087	0.343396517	0.085886927	0.098519417	0.108165636	0.058888695	0.193982128	0.374141646	0.029529414	0.032188075	0.078907361	0.02145234	0.018628141	0.282238454	0.120191137	0.181192866	0.042593207	0.027761448
ENSG00000267683	AC008991.1	0.22359272	0.126471078	0.003629396	0.154448165	0.112106591	0.04062463	0.044934443	0.250268309	0.182707027	0.440537055	0.287606186	0.443429372	0.248136176	0.197272625	0.385129478	0.336921338	0.24173985	0.521650629	0.597600525	0.530958883	0.174322976	0.119404735	0.002691644	1.283877806	0.806977246	0.046723356	0.029650555	0.01668569	0.024365318	0.015734776	0.068231243	0.784097638	0.973823625	0.115523635	0.030578725	0.007137026	0.075553653	0.06990858	0.126829051	0.074669329	0.051740105	0.002208688	0.018789126	0.033007535	0.244721233	0.394986633	0.015271287	0.004043023	0.130350931	0.358637117	0.028761289	0.084678163	0.507684522	0.001866014
ENSG00000266248	CTC-525D6.2	0.005740716	0.007996892	0.010677125	0.00208637	0.006308182	0.007264955	0	0.628769072	0.855136954	1.036470559	1.964337058	2.141022997	1.28625561	1.030913929	0.668978362	0.596458858	1.61324814	0.85807074	0.834583307	0.572287579	0.005159777	0.001522169	0.005970359	0.475194826	0.31690291	0.049067766	0.025231974	0.015294408	0.003091287	0.013048873	0.021677286	0.003692068	0.001478021	0.003112065	0	0.002107464	0.002789492	0.003364118	0.003083258	0.005100453	0.006506803	0.001622719	0.022165881	0.006122276	0.007577968	0.008569381	0.013542316	0.003963108	0.00805104	0.076686417	0.003586175	0.04611723	0.274456916	0.003538483
ENSG00000206820	RNU1-138P	0.241020777	0.169280018	0.074640612	0.305783808	0.218565632	0.174705834	0.138858904	0.030339444	0.015081494	0.005904877	0.053279706	0.046938698	0.01264216	0.031389857	0.016722997	0.037373837	0.01614419	0.009753651	0.018017166	0.027959636	0.13303771	0.712899608	0.028183426	0	0	0.050747432	0.033522815	0.03763269	0.02729652	0.056385272	0	0.655894651	0.306727111	0.100615592	0.209627026	0.151025367	0.075315142	0.065035791	0.292145831	0.087966762	0.025419573	0.022195022	0.130510815	0.09867406	0.025154662	0.049541861	0.035493595	0.025505057	0.045854356	0.033441155	0.176298751	0.042302983	0.03495585	0.011199471
ENSG00000250215	CIR1P2	0.017722082	0.006847198	0.005673396	0.010247719	0.020619207	0.009145951	0.006123862	0.192463387	0.119685351	0.153139352	0.098363957	0.113394194	0.195442158	0.146907423	0.337258061	0.228349719	0.135359008	0.187865412	0.97542157	0.39931754	0.121532461	0.006569118	0.029523719	0.087148674	0.097033782	0.050783379	0.306501628	0.009742099	0.01828695	0.012715571	0.059264251	0.005549855	0.003457034	0.128497404	0.250389687	0.002748743	0.02606866	0.209205208	0.004470572	0.759311926	0.012684588	0.148652795	0.018208761	0.014823135	0.10810817	0.1556876	0.690693147	0.128251057	0.207945404	0.875656637	0.150428675	0.034394015	0.033477539	0.010699187
ENSG00000224987	RP1-191J18.65	0.055612039	0.059388594	0.050584086	0.042047144	0.041025832	0.057924612	0.071232294	0.020912005	0.04082638	0.022039841	0.044637408	0.067267205	0.022647812	0.014234587	0.017587465	0.036426298	0.018726754	0.039604443	0.041297813	0.026137801	0.062335671	0.099519489	0.155740612	0.07773783	0.048398341	0.052017701	0.054126025	0.039443146	0.052613959	0.05607655	0.246529088	0.027620581	0.020289141	0.038332439	0	0.029671324	0.052462926	0.087347863	0.04464392	0.056709356	0.110654473	0.050320857	0.045823481	0.070872325	0.070401388	0.069988397	0.083871156	0.063430147	0.049815897	0.083137351	0.056646834	0.070312049	0.06180527	0.032607531
ENSG00000231559	RP3-354J5.3	0.064292823	0.074043963	0.005877365	0.226403717	0.13140411	0.119311919	0.04807488	0.019046853	0.007325829	0.016816341	0.07560289	0.110287982	0.018278012	0.015838699	0.012074355	0.009041565	0.018819472	0.009182567	0.02758636	0.005372621	0.062411743	0.025849714	0.001959645	0.042758162	0.116363217	0.053370317	0.039514948	0.086831813	0.023987101	0.081618937	0.115043427	0.094196841	0.058527013	0.024589719	0	0.007484406	0.099759001	0.032714753	0.081585446	0.174300131	0.120538801	0.024850926	0.044246781	0.058944338	0.048280982	0.03868354	0.034106938	0.02968554	0.036949343	0.062980199	0.071593842	0.10381886	0.141009645	0.014075249
ENSG00000267014	CTD-2081K17.2	0.032413493	0.218333856	0.011435516	0.013394001	0.0197972	0.022503022	0.024790934	2.069931172	1.522207674	2.428357287	3.671875741	4.077417672	1.459745041	1.442422747	1.477824662	3.613352624	2.059419274	2.284224496	3.047079695	4.247275759	0.117260061	0.011204816	0.008630383	1.433156295	0.695660695	0.054016787	0.036838754	0.059766141	0.018212182	0.026555723	0.499003542	0.008148141	0.006846955	0.923578341	0.659125216	0.005837231	0.02258302	0.011507622	0.008134393	0.016340782	0.238696428	0.006008856	0.038500456	0.071660505	0.044667878	0.066986351	0.02736645	0.011683228	0.038038588	0.078814262	0.158401602	0.217855894	0.762166088	0.010893276
ENSG00000264596	RP11-678G15.1	0.067587389	0.121786897	0.013093304	0.09432279	0.087147308	0.02917424	0.074553523	0.005622735	0.013546508	0.024695431	0.009060036	0.015491348	0.019632027	0.016715044	0.012199267	0.013640138	0.012861719	0.019982063	0.023136964	0.010252315	0.075490639	0.016565571	0.000719535	0.115461932	0.079409228	0.056968573	0.029482976	0.058036298	0.013138445	0.051781766	0.116335421	0.065638981	0.033700933	0.041751935	0	0.013296499	0.092989184	0.022789199	0.022175758	0.055216668	0.078180269	0.013757329	0.037703319	0.064275562	0.034730952	0.037038898	0.019069856	0.017700006	0.029006184	0.038562036	0.149972757	0.07058427	0.072516473	0.001615117
ENSG00000264515	CTC-525D6.1	0.007129011	0.004659951	0.010455279	0.002524295	0.002439945	0.005283381	0.00661705	1.548680973	1.616422353	1.30229409	1.377236541	1.374854632	1.725340329	1.65227405	1.166812761	0.972109268	1.718051037	1.172323705	1.158881317	0.932282098	0.005941108	0.001704018	0.005365641	0.254333598	0.105739562	0.060748493	0.032978545	0.018016468	0.002096127	0.017566454	0.031755024	0.002597155	0.001563035	0.003339043	0	0.001912929	0.003624201	0.002087114	0.002619141	0.006429835	0.004572247	0.001247462	0.021730502	0.006584422	0.014326967	0.018229299	0.01916298	0.004310972	0.009621812	0.170645135	0.00460969	0.022279708	0.20560559	0.003325256
ENSG00000200070	RNU4-80P	0.171046064	0.141631411	0.006525013	0.17092361	0.128325144	0.162174477	0.057575558	0.003264637	0.012218057	0.015618281	0.005244812	0.016596749	0.012086309	0.007169519	0.018394486	0.025760222	0.009529497	0.018576372	0.060702602	0.006709263	0.140512825	0.030184717	0.147303036	0	0.07986692	0.062936207	0.056440308	0.053455234	0.069268372	0.050782281	0.051641423	0.051321995	0.022674497	0.064569884	0	0.039148266	0.134812089	0.053089699	0.029936604	0.255030499	0.058373078	0.007934126	0.026436727	0.080514138	0.198294516	0.187990837	0.053852585	0.03173422	0.028874928	0.062981555	0.076937008	0.146053662	0.174713149	0.008046057
ENSG00000223694	ADH5P3	0.037527651	0.0455428	0.024087413	0.042035255	0.034480199	0.046979567	0.038919103	0.098901037	0.088198016	0.100830687	0.137397931	0.145809232	0.122942199	0.121494624	0.084114205	0.114895972	0.081503838	0.063854325	0.08315735	0.061243767	0.026993004	0.086087009	0.020770993	0.033452004	0.056576418	0.06329332	0.045976995	0.049519395	0.018131176	0.050721858	0.037122992	0.01030118	0.012061568	0.025864753	0.013416862	0.016928952	0.025046874	0.019914058	0.010982475	0.372060748	0.062489759	0.009370342	0.232804929	0.034005481	0.012020749	0.015537351	0.030076178	0.009392514	0.02016227	0.229046589	0.025560956	0.044367949	0.028885086	0.006127816
ENSG00000220237	RPS24P12	0.058768321	0.079690354	0.077372081	0.072564183	0.081187536	0.060902292	0.148412872	0.020281182	0.017572691	0.024087233	0.050301118	0.050455548	0.013336344	0.02122452	0.022113214	0.0228681	0.022174092	0.021274489	0.046398181	0.022424328	0.081825191	0.087909238	0.069329755	0.133370798	0.093202518	0.071088072	0.070683912	0.064011434	0.079434526	0.060577372	0.138194825	0.044648909	0.025456863	0.067600488	0.073751524	0.060249422	0.095681464	0.068291288	0.024323901	0.145360404	0.128744467	0.051270061	0.174046181	0.133518283	0.087441913	0.08046632	0.086578838	0.117616728	0.079235927	0.598017198	0.141603534	0.121700438	0.135867587	0.024567757
ENSG00000228976	SUMO2P8	0.105044803	0.121632403	0.028592994	0.125573797	0.114106646	0.07267324	0.092899816	0.036423401	0.032589008	0.041203248	0.132082824	0.166848488	0.026685705	0.028140271	0.024254638	0.018837302	0.037879488	0.023648797	0.036918067	0.0157676	0.099244493	0.069118246	0.046356684	0.295681156	0	0.074431495	0.066452472	0.079601309	0.07538405	0.074781627	0.216962625	0.049388719	0.025758783	0.036872466	0	0.017060653	0.142555382	0.10473457	0.044633753	0.138772535	0.225075893	0.052726696	0.04320009	0.053693459	0.148706294	0.116257824	0.076782372	0.08817934	0.063151101	0.092948425	0.094335646	0.093361924	0.152940832	0.09687532
ENSG00000077327	SPAG6	0.106528581	0.053443748	0.049673197	0.102761425	0.069716555	0.047834995	0.09841864	1.087419345	0.301951655	1.486897921	0.110122494	0.095604129	1.012708845	1.133845539	1.742990033	2.062017808	0.680606334	0.262857465	1.277365066	0.539054647	0.536291251	0.038870026	0.734185828	0.233384787	1.188422627	0.07508263	0.094176236	0.102107296	0.033014611	0.115918087	2.304132799	0.03093438	0.017535446	0.35842115	0.281563392	0.02275983	1.884052774	0.0636462	0.046774763	0.228835655	0.104206148	0.145721619	4.218357985	0.977509693	0.284851574	0.428204416	0.089943324	0.092129503	0.074892612	5.578027662	0.298597698	0.103046588	0.073867476	0.152291657
ENSG00000230552	AC092162.1	0.09179212	0.089444286	0.053788377	0.016468361	0.027945972	0.061514157	0.076815388	0.032277634	0.032284522	0.03071327	0.025457604	0.029069254	0.038277707	0.045292045	0.036806536	0.030622638	0.052941891	0.025117289	0.011376955	0.025548496	0.121812895	0.033352743	0.028765857	0.670222513	0.703207179	0.075525106	0.063363729	0.03137584	0.058157631	0.030045797	0.244213414	0.007143394	0.001782367	0.037592298	0.040523748	0.00305639	0.030739421	0.032805034	0.008787218	0.156708837	0.209844791	0.003193577	0.034931375	0.136378134	0.076925455	0.067339501	0.056024477	0.088908568	0.015419195	0.305336591	0.024527826	2.170908036	0.341667154	0.003673841
ENSG00000259735	RP11-356M20.3	0.145291219	0.159820529	0.047072375	0.123576261	0.137168943	0.093567773	0.181298751	0.045303343	0.041541343	0.058197181	0.129530558	0.121484151	0.043293306	0.040122372	0.033071213	0.035651768	0.056302201	0.052157187	0.072881964	0.053628292	0.14022091	0.073674557	0.137449403	0.195573754	0.150169333	0.086008181	0.092934265	0.101928334	0.078052354	0.095639128	0.137341813	0.063601861	0.027144686	0.06879767	0.015305801	0.0595848	0.114408818	0.08295845	0.028334014	0.192810268	0.120358579	0.033064899	0.087184632	0.160977216	0.150491512	0.138876197	0.103305666	0.068798098	0.069482126	0.081145391	0.146286701	0.18030811	0.165476076	0.021018146
ENSG00000223777	AC092162.2	0.166582127	0.050923228	0.067221714	0.016401842	0.030353939	0.047854426	0.07006498	0.002068199	0.007572164	0.075864409	0.004291385	0.001320492	0.034632482	0.029404133	0.004438944	0.015111411	0.133425388	0.04944295	0.01052762	0.007863658	0.154614664	0.081948794	0.003893117	0.136610449	0.07524195	0.093859251	0.06043119	0.083746327	0.14166012	0.070716969	0.113727301	0.009847442	0.006411842	0.054833772	0.066119095	0.00322931	0.014733035	0.04073005	0.022588455	0.225020894	0.19395964	0.002400829	0.017113476	0.0514843	0.13875378	0.121326436	0.059216104	0.209491411	0.028176209	0.178737406	0.039899775	0.242686781	0.091166388	0.002219922
ENSG00000225554	RP11-527D7.1	0.102966923	0.016176727	1.010377579	0.055877968	0.044965284	0.02352072	0.011108311	2.739582808	3.288910712	3.04881241	5.318511003	5.145102402	3.566512674	3.723305421	2.692838289	2.978962054	3.616425212	2.753872477	2.681158214	2.134206768	0.084101883	2.292624692	0.138037228	0.013606743	0.012198351	0.093994723	0.069645711	0.03635101	0.065912192	0.030770258	0	0.01338844	0.008589116	0.305865919	0.475527799	0.012254817	0.027877803	0.056065759	0.023633457	1.696197443	0.256863611	0.115863251	2.107712214	0.119007413	0.089288117	0.14534128	0.210543823	0.493236712	0.773671771	0.142848533	0.027743584	0.036378019	0.0521225	0.029717697
ENSG00000261265	CTD-2515H24.4	0.172202518	0.144826388	0.217732951	0.242225685	0.244212985	0.210743424	0.27217996	0.063721596	0.056056867	0.093727405	0.02450874	0.0628852	0.130420638	0.086271745	0.065671567	0.065466975	0.065020449	0.056269195	0.110877237	0.065435027	0.526438884	0.006695817	0.008162933	1.240912999	0.846086825	0.097073921	0.050374325	0.168457251	0.271030903	0.090998372	0.431626039	0.33098992	0.052855998	0.424442119	0.204317801	0.235158179	0.414956251	0.788749434	0.018693261	0.528901396	0.306499473	0.281326466	0.133087044	0.550042602	0.474513032	0.626854772	0.079957983	0.008826069	0.344563167	0.225851041	0.769438488	0.599705391	0.73592355	0.002584283
ENSG00000272366	RP11-573G6.10	0.181859856	0.114981559	0.124118631	0.161199743	0.120222676	0.141027	0.026519712	0.04519015	0.023912524	0.077471112	0.018190769	0.023257077	0.084661771	0.086927096	0.09221443	0.092427531	0.066906718	0.070057497	0.131328067	0.063184525	0.172647163	0.259780029	0.231929377	0.179539186	0.032377356	0.098024471	0.085588527	0.130499665	0.040381981	0.146885263	0.270337931	0.026043649	0.016754455	0.05595928	0.334594443	0.040279603	0.133702638	0.068463783	0.123988194	0.162350122	0.168751839	0.057989209	0.858217164	0.136055622	0.054768537	0.080409675	0.118727625	0.19213771	0.082739329	1.20043426	0.108136592	0.154477286	0.037919284	0.060719227
ENSG00000231979	RP11-35L17.3	0.002509543	0.001558761	0.000783811	0.002997778	0.012140481	0.001429084	0.10446391	0.013002013	0.063447736	0.021768966	0.000872754	0	0.104586906	0.130957041	0.019496749	0.010238937	0.011428049	0.018851891	0.001642901	0.006908635	0.003753354	0.00203393	0.001137136	0	0.091812169	0.099158268	0.041375402	0.092380904	0.009416114	0.096451157	0.108500641	0.000186073	0.000314125	0.438213557	0.39767067	0.031835002	0.008940641	0.028197206	0.000421984	0.001683597	0.016715913	0.032856413	0.005093609	0.004721653	0.024187049	0.023034234	0.023820964	0.003288776	0.083602923	0.078594918	0.007700382	0.006932176	0.017211299	0.00080112
ENSG00000232778	RPL23AP50	0.126724703	0.128773313	0.089769529	0.165147983	0.122408943	0.10001335	0.082451943	0.030600017	0.031359629	0.033042774	0.102689581	0.199231073	0.045725632	0.032416223	0.02974144	0.026679729	0.034131854	0.02282366	0.049115544	0.016197862	0.137465938	0.10495728	0.132943568	0.382313262	0.213599238	0.103681459	0.091226901	0.09317925	0.067849278	0.079161141	0	0.079182134	0.029705603	0.063016723	0.100079831	0.068791249	0.214568184	0.170649311	0.024119276	0.199389675	0.366712942	0.17194272	0.198361901	0.168788128	0.228915067	0.187746468	0.134463229	0.149489091	0.103471624	0.273110969	0.249469045	0.187348706	0.18112634	0.089436544
ENSG00000229022	RP11-553N16.1	0.110986407	0.09257675	0.079903144	0.101808079	0.103354287	0.127470114	0.122211439	0.042380305	0.041647858	0.042717006	0.074323603	0.068998986	0.043886359	0.04376543	0.044694376	0.059616596	0.049860509	0.031594695	0.068536222	0.047337962	0.110725616	0.173233476	0.194536112	0.143775512	0.196388317	0.103875837	0.082468707	0.102862691	0.104297371	0.088870758	0.195515507	0.043094096	0.040355784	0.061834854	0.013791971	0.04111119	0.102312727	0.084889157	0.068151732	0.102207897	0.228763883	0.06110733	0.111915444	0.104948645	0.106121913	0.123731978	0.090650816	0.076825092	0.076622393	0.127061579	0.126972058	0.130633888	0.124236953	0.037793681
ENSG00000234841	RP11-119H12.4	0.077614017	0.054044703	0.042999487	0.094174748	0.072885747	0.056962262	0.044057616	0.0968268	0.119510525	0.116465685	0.133548644	0.159203159	0.142392851	0.144679369	0.120097288	0.137429557	0.130202371	0.100514518	0.120582791	0.095267815	0.051293089	0.18177195	0.272188141	0.16323786	0.13319741	0.11404548	0.058875839	0.078937799	0.011653464	0.078987282	0.074163125	0.125303305	0.084231797	0.014846382	0.022055867	0.002443367	0.036785867	0.025903357	0.026729828	0.110716035	0.157557515	0.003862767	0.122251569	0.025789568	0.052892217	0.046456538	0.055371203	0.019795786	0.032150556	0.112852032	0.026845818	0.149441688	0.113986698	0.002561483
ENSG00000188107	EYS	0.268374313	0.186411231	0.11997111	0.103070988	0.143137077	0.113137982	0.125642268	0.049524966	0.075781637	0.053588495	0.279318301	0.401298179	0.096313039	0.082086886	0.070955806	0.059677638	0.059356603	0.046099314	0.097910295	0.0464321	0.200412474	0.189049614	0.144565731	0.188014237	0.194852706	0.122389348	0.113171575	0.121653926	0.073223496	0.111358567	0.15741183	0.08592929	0.041430497	0.062297456	0.055770226	0.150279873	0.132792464	0.152336844	0.100188444	0.209935939	0.186228849	0.082995214	0.211038678	0.201345315	0.11137843	0.113580723	0.155353858	0.12832994	0.101240487	0.973951858	0.193288863	0.18826764	0.151551312	0.08380094
ENSG00000237053	FUCA1P1	0.293421117	0.138731902	0.088532842	0.027023123	0.068512204	0.09248928	0.131129657	0.005161255	0.008063514	0.053937449	0.003570435	0.00461747	0.026197135	0.018934655	0.004829966	0.017983699	0.090350937	0.032882454	0.017291868	0.006829607	0.294061114	0.151363559	0.008565342	0.300296481	0.243671779	0.131729471	0.102864117	0.115775954	0.237834383	0.090662152	0.287403566	0.015620701	0.006184077	0.087933321	0.229456982	0.003811236	0.03505094	0.064009579	0.031839356	0.338664568	0.292156499	0.007537196	0.024761087	0.080118001	0.265580461	0.220206736	0.099766715	0.309881765	0.038850785	0.323570793	0.080307254	0.363072296	0.216213829	0.001529342
ENSG00000228339	AMD1P1	0.33687382	0.237944479	0.101049285	0.598024639	0.39510396	0.462670664	0.191736117	0.04742715	0.037339241	0.041635559	0.041873296	0.04083778	0.037099925	0.043700692	0.061320735	0.065485275	0.045342891	0.025063387	0.096113943	0.061138199	0.302516624	0.004109754	0.003859093	0.467726436	0.354807493	0.146706131	0.122314688	0.164370115	0.150380233	0.133247116	0.23121424	0.113930453	0.045183097	0.083260794	0.069464491	0.015481394	0.460613243	0.162287336	0.04948369	0.519960392	0.197982389	0.022230608	0.127395059	0.221987539	0.385630443	0.470200313	0.146709586	0.116213024	0.080569425	0.112556221	0.249729713	0.300759669	0.347398575	0.052333875
ENSG00000267006	CTC-448F2.4	0.19591244	0.135267768	0.187440537	0.150322701	0.146481217	0.201055506	0.200575388	0.07092854	0.066090233	0.07758054	0.215541628	0.422776618	0.096904964	0.078855325	0.05901042	0.071604262	0.063363266	0.066307928	0.080825426	0.045072444	0.207442199	0.181610679	0.20803588	0.220293981	0.158584984	0.156594503	0.143406857	0.167310464	0.105236548	0.157945086	0.1505556	0.05160347	0.030105598	0.057861622	0.032819003	0.026118505	0.133554434	0.261517136	0.112887163	0.331952887	0.371156548	0.101731103	0.208822041	0.164509711	0.381848174	0.352763546	0.239981673	0.129664212	0.132219316	0.176237526	0.257376636	0.25672098	0.187601592	0.008736196
ENSG00000234601	CHRM3-AS1	0.017108698	0.009460884	0.017105611	0.009170973	0.034076956	0.016827218	0.210029782	0.008723974	0.02752241	0.011465215	0.001323415	0	0.076691499	0.038478957	0.010694012	0.013052474	0.005483875	0.006976517	0.002367531	0.008447102	0.029832424	0.002774946	0.00216806	0.018423943	0.01953476	0.169244401	0.104594951	0.2351712	0.029302134	0.194728534	0.017894358	0.012010418	0.002420281	0.750100087	0.660637395	0.076847266	0.04309083	0.303544236	0.001340676	0.020360839	0.191663749	0.270707564	0.046026916	0.072915378	0.061360501	0.069230253	0.061244221	0.019761939	0.215269922	0.178224857	0.112502914	0.097969196	0.03841454	0.001571246
ENSG00000259771	RP11-429D19.1	0.522519094	0.612575143	0.036300445	0.329457359	0.404651333	0.256589594	0.223360587	0.047112962	0.036009597	0.045835388	0.01737079	0.018101668	0.041450595	0.0428844	0.072745946	0.059055267	0.029289332	0.047070658	0.258863274	0.077454889	0.406752969	0.207006085	0.726760376	0.636144956	0.323878363	0.170448376	0.2091582	0.166623391	0.367142386	0.145058948	0.363481317	0.198570838	0.058267396	0.230031154	0.113897022	0.174796459	0.29298243	0.172256621	0.068994953	0.432852035	0.204327756	0.040849144	0.108433203	0.29291513	0.339785056	0.343132233	0.178854511	0.110711919	0.146741123	0.074358063	0.295399896	0.274465953	0.557168148	0.035983881
ENSG00000174371	EXO1	0.308025831	0.290236325	0.329398985	0.272306979	0.301541741	0.208011505	0.307207701	0.150656251	0.225151669	0.201671872	0.092928625	0.090525591	0.26561365	0.276367923	0.129387312	0.1347945	0.177260359	0.113393486	0.130564023	0.100570035	0.285131689	2.954137762	4.312526061	0.50218581	0.264513874	0.188683824	0.785326016	0.123923273	1.73743448	0.141319607	0.164113025	0.093741115	0.080733139	0.193619444	0.230576891	0.22751043	0.62425102	0.514802901	0.050072389	0.255971649	0.328444536	0.084962847	0.123458048	0.270535469	0.768358912	0.793707959	1.012671997	1.278905311	0.45431611	2.791575631	0.283244046	0.271846882	0.93258874	0.443230953
ENSG00000242667	RP11-745A24.2	0.209664971	0.191260093	0.157289011	0.193686881	0.216954271	0.233832393	0.170943793	0.079603887	0.082174841	0.061255612	0.112122523	0.111625255	0.079283732	0.067291355	0.073049511	0.093486319	0.085710318	0.066664713	0.10187724	0.089042465	0.233669818	0.314821799	0.356080172	0.249503218	0.193404321	0.199817596	0.168961293	0.218262691	0.220253556	0.183288943	0.22035447	0.089054185	0.07714998	0.112188864	0.02331229	0.07714636	0.209306405	0.168415451	0.148708784	0.233787964	0.377912494	0.131816113	0.175900453	0.222537772	0.283133809	0.310139638	0.173277054	0.189372387	0.141219323	0.897979482	0.217086786	0.288242606	0.27810323	0.102079411
ENSG00000272516	RP11-573G6.9	0.125144634	0.117355222	0.119475207	0.239918039	0.265886178	0.271782686	0.211102641	0.179721404	0.213480889	0.202259877	0.656770573	0.524372657	0.302777885	0.403007213	0.210870733	0.193664902	0.247936875	0.179909211	0.158415617	0.140251563	0.126589981	0.168283738	0.074161832	0.17912434	0.262754551	0.200360812	0.141075546	0.176141164	0.065223541	0.2135799	0.179653532	0.03748933	0.029287714	0.104424838	0.305603464	0.061171058	0.167868137	0.099962659	0.126951322	0.218621666	0.071595745	0.064276571	0.371038418	0.157887395	0.0736889	0.079105913	0.141774219	0.172664749	0.150943569	0.791992733	0.119707231	0.173811552	0.129098081	0.026746782
ENSG00000237260	AC073069.2	0.059530148	0.06391556	0.082209171	0.099921738	0.13268343	0.11306921	0.163690138	0.175009869	0.227983824	0.233130112	0.873743579	0.74904567	0.27788865	0.3603202	0.167506812	0.240974453	0.362438882	0.191457655	0.161411708	0.097687635	0.072650414	0.050064303	0.024437234	0.309862194	0.266181314	0.210255622	0.148920713	0.188441407	0.100883122	0.162787619	0.463034172	0.047360801	0.043704752	0.096689486	0.020573459	0.035056197	0.076542908	0.059324476	0.085966349	0.10650155	0.276068538	0.044024822	0.217169618	0.168641178	0.081167872	0.083231895	0.145823997	0.118226541	0.082589235	0.267463946	0.203462615	0.266636466	0.132761965	0.008106736
ENSG00000259738	ZNF444P1	0.533741777	0.54701837	1.824600511	0.185029408	0.354538588	0.068877489	0.515695802	0.046070388	0.045986406	0.108806701	0.344596366	0.280120942	0.033088459	0.0377696	0.073269575	0.210636535	0.163030729	0.142011399	0.095501189	0.07274182	0.437050401	0.525167369	0.233948815	0.3053686	0.591216587	0.219663488	0.152707373	0.317888995	0.180817088	0.320126252	0.744541053	0.856362046	0.233173433	0.396526795	0.386159904	0.266405428	0.221700172	0.083905208	0.111043363	0.221068206	1.144955573	0.836785761	0.373235954	0.532728756	0.193025257	0.183757197	0.362775638	0.099461242	0.325246208	2.716141495	0.369062876	0.287347799	0.2339718	0.036220468
