Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14558	1.9733e-05	3.9636e-05	0.0085452	0.49908	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Lower_rhombic_lip	14558	-0.002665	-0.0074735	0.0052978	0.69253	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Miscellaneous	14558	-0.0048569	-0.0050525	0.0091681	0.70186	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Oligodendrocyte	14558	-0.0049567	-0.0077207	0.0077273	0.73938	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	MGE_interneuron	14558	-0.0071029	-0.015122	0.0083563	0.80233	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14558	-0.0038551	-0.010332	0.0044116	0.80889	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Splatter	14558	-0.010954	-0.026954	0.010073	0.86157	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Thalamic_excitatory	14558	-0.011207	-0.027048	0.0096276	0.8778	1	1
102_Siletti_Thalamus.ILN.PILN.CM.Pf_Human_2022_level2	Mammillary_body	14558	-0.012594	-0.034511	0.0061033	0.98046	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	ependymal_cell	14430	0.012607	0.020177	0.0072801	0.041678	0.458458	1
103_Siletti_Thalamus.ETH_Human_2022_level1	endothelial_cell	14430	0.01044	0.014717	0.0082435	0.10269	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	central_nervous_system_macrophage	14430	0.0051229	0.0060472	0.0097898	0.30039	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	astrocyte	14430	0.0020546	0.0027611	0.01021	0.42026	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	pericyte	14430	0.00014405	0.0001788	0.010155	0.49434	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	vascular_associated_smooth_muscle_cell	14430	-0.0016224	-0.0027321	0.0061347	0.60429	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	oligodendrocyte_precursor_cell	14430	-0.0039753	-0.0063919	0.0092248	0.66674	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	fibroblast	14430	-0.0047835	-0.006247	0.010861	0.67018	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	leukocyte	14430	-0.0053789	-0.0057761	0.0091183	0.72237	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	neuron	14430	-0.0065534	-0.014316	0.0065907	0.83996	1	1
103_Siletti_Thalamus.ETH_Human_2022_level1	oligodendrocyte	14430	-0.010004	-0.015496	0.0081736	0.8895	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Ependymal	14430	0.011557	0.018497	0.0065633	0.039142	0.821982	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Eccentric_medium_spiny_neuron	14430	0.0048398	0.013905	0.0031643	0.063083	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Cerebellar_inhibitory	14430	0.0028623	0.0089353	0.0030574	0.1746	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	MGE_interneuron	14430	0.0068153	0.012503	0.0092172	0.22984	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Microglia	14430	0.0058543	0.0069106	0.0086889	0.25024	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Vascular	14430	0.0057117	0.0067237	0.009212	0.26762	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Upper_rhombic_lip	14430	0.003357	0.0055713	0.0077086	0.33161	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Astrocyte	14430	0.0036547	0.0049114	0.0090155	0.3426	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Midbrain_derived_inhibitory	14430	0.0030384	0.006784	0.008803	0.36499	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Fibroblast	14430	-0.00062522	-0.0008165	0.0085934	0.529	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Oligodendrocyte_precursor	14430	-0.0024202	-0.0038915	0.0095388	0.60014	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	CGE_interneuron	14430	-0.0051362	-0.010135	0.010151	0.69356	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Miscellaneous	14430	-0.004841	-0.0052574	0.0087196	0.71061	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Deep_layer_intratelencephalic	14430	-0.0037471	-0.0094505	0.0055546	0.75003	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14430	-0.0030306	-0.0083546	0.0043887	0.75507	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Committed_oligodendrocyte_precursor	14430	-0.0041117	-0.0079093	0.0058815	0.75774	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Oligodendrocyte	14430	-0.0070084	-0.010861	0.0075334	0.82388	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14430	-0.010811	-0.023852	0.0082864	0.90398	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Upper_layer_intratelencephalic	14430	-0.015293	-0.032282	0.008788	0.95908	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Thalamic_excitatory	14430	-0.018763	-0.044974	0.0079734	0.99069	1	1
103_Siletti_Thalamus.ETH_Human_2022_level2	Splatter	14430	-0.026538	-0.057291	0.011095	0.99161	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	ependymal_cell	14377	0.011025	0.018889	0.0068538	0.053857	0.592427	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	endothelial_cell	14377	0.011133	0.01761	0.0079187	0.07989	0.87879	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	vascular_associated_smooth_muscle_cell	14377	0.0074963	0.010707	0.0088505	0.19851	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	central_nervous_system_macrophage	14377	0.0047976	0.0062894	0.0089019	0.29497	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	astrocyte	14377	0.0028739	0.004399	0.0087058	0.37066	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	pericyte	14377	-0.0016051	-0.0021446	0.0094316	0.56756	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	fibroblast	14377	-0.0019648	-0.0028278	0.010137	0.57685	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	oligodendrocyte_precursor_cell	14377	-0.0069882	-0.011949	0.0086846	0.78949	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	neuron	14377	-0.0055917	-0.013146	0.0059827	0.825	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	leukocyte	14377	-0.010593	-0.013069	0.0082261	0.90107	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level1	oligodendrocyte	14377	-0.012828	-0.01952	0.0082751	0.93945	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Ependymal	14377	0.013217	0.022644	0.0062691	0.017515	0.367815	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Vascular	14377	0.01218	0.015721	0.0086515	0.079598	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Upper_rhombic_lip	14377	0.0080511	0.014333	0.006603	0.11137	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Midbrain_derived_inhibitory	14377	0.0094963	0.022722	0.008205	0.12357	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Microglia	14377	0.0085208	0.01117	0.0077754	0.13658	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Astrocyte	14377	0.0080545	0.012329	0.0076824	0.14723	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Fibroblast	14377	0.0049633	0.0071432	0.007853	0.26369	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	CGE_interneuron	14377	0.0020871	0.0045521	0.0098482	0.41608	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Oligodendrocyte_precursor	14377	0.0012124	0.0020731	0.0087746	0.44505	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Upper_layer_intratelencephalic	14377	0.00055145	0.0012793	0.0064618	0.466	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14377	0.00015995	0.00036556	0.008624	0.4926	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	MGE_interneuron	14377	-0.0026666	-0.0060826	0.0087779	0.61935	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Deep_layer_intratelencephalic	14377	-0.0016991	-0.004814	0.0044723	0.64799	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Committed_oligodendrocyte_precursor	14377	-0.002879	-0.0055474	0.0065874	0.66896	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Amygdala_excitatory	14377	-0.001807	-0.0057512	0.0036151	0.69141	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Splatter	14377	-0.0071909	-0.015936	0.011676	0.731	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Cerebellar_inhibitory	14377	-0.0020082	-0.0058387	0.003196	0.7351	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Miscellaneous	14377	-0.004697	-0.0057947	0.0074356	0.7362	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Oligodendrocyte	14377	-0.0055246	-0.0084055	0.0076427	0.76511	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Eccentric_medium_spiny_neuron	14377	-0.0037743	-0.012109	0.0033842	0.86762	1	1
104_Siletti_Thalamus.MNC.MD_Human_2022_level2	Thalamic_excitatory	14377	-0.013527	-0.033595	0.0078727	0.95711	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	endothelial_cell	13880	0.0046876	0.0058116	0.0093055	0.30723	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	central_nervous_system_macrophage	13880	0.0040814	0.004741	0.010197	0.34449	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	neuron	13880	0.0010316	0.0019994	0.0071701	0.4428	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	fibroblast	13880	0.0014299	0.0017417	0.011796	0.45176	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	vascular_associated_smooth_muscle_cell	13880	0.00053254	0.0006855	0.0085456	0.47516	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	astrocyte	13880	-0.00061611	-0.00071923	0.010859	0.52262	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	pericyte	13880	-0.0035199	-0.0040602	0.011331	0.62196	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	oligodendrocyte_precursor_cell	13880	-0.004027	-0.0052827	0.010951	0.64346	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	leukocyte	13880	-0.011278	-0.011121	0.011091	0.84538	1	1
105_Siletti_Thalamus.STH_Human_2022_level1	oligodendrocyte	13880	-0.010834	-0.013512	0.0099258	0.86247	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Thalamic_excitatory	13880	0.0076783	0.017186	0.004412	0.040915	0.8183	1
105_Siletti_Thalamus.STH_Human_2022_level2	CGE_interneuron	13880	0.012096	0.021448	0.009302	0.096757	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Midbrain_derived_inhibitory	13880	0.011623	0.021579	0.0090503	0.099542	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Hippocampal_dentate_gyrus	13880	0.0037801	0.011771	0.0034247	0.13485	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Microglia	13880	0.0066941	0.007776	0.0085741	0.21749	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Fibroblast	13880	0.0055902	0.0068096	0.0088499	0.26381	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Deep_layer_corticothalamic_and_6b	13880	0.0019811	0.0063331	0.0033469	0.27696	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Vascular	13880	0.0049627	0.0052769	0.0098356	0.30694	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Astrocyte	13880	0.0036978	0.0043168	0.0097454	0.35218	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Splatter	13880	0.0020108	0.0041918	0.010117	0.42123	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Oligodendrocyte_precursor	13880	0.0011372	0.0014918	0.010862	0.45831	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Upper_layer_intratelencephalic	13880	0.00030122	0.00076296	0.0050136	0.47605	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Mammillary_body	13880	-0.0002297	-0.00052326	0.0061915	0.5148	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Miscellaneous	13880	-0.0043426	-0.0042819	0.009532	0.67565	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Oligodendrocyte	13880	-0.0047438	-0.0059172	0.0087852	0.70539	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	MGE_interneuron	13880	-0.0022606	-0.0071234	0.0033142	0.75241	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	LAMP5_LHX6_and_Chandelier	13880	-0.003836	-0.0089997	0.0047073	0.79243	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Committed_oligodendrocyte_precursor	13880	-0.0089268	-0.013166	0.0086244	0.84967	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Deep_layer_intratelencephalic	13880	-0.0045686	-0.01341	0.0032383	0.92084	1	1
105_Siletti_Thalamus.STH_Human_2022_level2	Hippocampal_CA1_3	13880	-0.0064905	-0.019447	0.0033163	0.97483	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	pericyte	13980	0.0087469	0.0145	0.0089217	0.16345	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	endothelial_cell	13980	0.0053202	0.00965	0.0066144	0.21061	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	central_nervous_system_macrophage	13980	0.0040633	0.0065655	0.0078716	0.30286	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	astrocyte	13980	0.0038312	0.0056781	0.0086033	0.32805	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	vascular_associated_smooth_muscle_cell	13980	0.0015506	0.0024871	0.0067306	0.4089	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	neuron	13980	5.8599e-05	0.00014807	0.0054012	0.49567	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	fibroblast	13980	-0.002035	-0.0033018	0.009652	0.58349	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	oligodendrocyte_precursor_cell	13980	-0.0039134	-0.0080433	0.0077288	0.69369	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	leukocyte	13980	-0.0072058	-0.0095104	0.0084919	0.80192	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level1	oligodendrocyte	13980	-0.012079	-0.023017	0.0074017	0.94864	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Vascular	13980	0.0095058	0.014983	0.00791	0.11474	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Committed_oligodendrocyte_precursor	13980	0.0079319	0.013887	0.0087064	0.18115	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Microglia	13980	0.0051897	0.0083855	0.0070562	0.23103	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Astrocyte	13980	0.0054105	0.0080187	0.0081969	0.25461	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Midbrain_derived_inhibitory	13980	0.0021173	0.005472	0.0070302	0.38164	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	LAMP5_LHX6_and_Chandelier	13980	0.001435	0.0040472	0.0051643	0.39056	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Fibroblast	13980	0.0013836	0.0022448	0.0078885	0.43039	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	CGE_interneuron	13980	-0.001317	-0.0032756	0.0070456	0.57414	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Oligodendrocyte_precursor	13980	-0.0022631	-0.0046513	0.0082954	0.6075	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Miscellaneous	13980	-0.0042675	-0.0056323	0.0078306	0.70711	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Thalamic_excitatory	13980	-0.0052508	-0.013164	0.0075076	0.75784	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Oligodendrocyte	13980	-0.0099912	-0.019041	0.0073214	0.91381	1	1
106_Siletti_Thalamus.LNC.LP.VPL_Human_2022_level2	Splatter	13980	-0.015857	-0.038349	0.0092355	0.957	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	ependymal_cell	14167	0.0058088	0.016202	0.0032528	0.037081	0.37081	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	central_nervous_system_macrophage	14167	0.0042684	0.0042428	0.010737	0.34548	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	endothelial_cell	14167	0.0017222	0.0024918	0.006507	0.39564	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	astrocyte	14167	0.00018713	0.00023355	0.0096405	0.49226	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	fibroblast	14167	-0.0028834	-0.0033899	0.01019	0.6114	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	oligodendrocyte_precursor_cell	14167	-0.0055743	-0.0071864	0.010397	0.70406	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	neuron	14167	-0.0040654	-0.0083528	0.0064653	0.73526	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	pericyte	14167	-0.0095808	-0.011117	0.0093075	0.84833	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	leukocyte	14167	-0.010829	-0.012781	0.0077139	0.91979	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level1	oligodendrocyte	14167	-0.014568	-0.019073	0.0089486	0.94822	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Ependymal	14167	0.005862	0.016351	0.0029332	0.022843	0.479703	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Hippocampal_CA1_3	14167	0.003228	0.010077	0.0032892	0.16321	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Microglia	14167	0.0079695	0.0079218	0.0096724	0.20499	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14167	0.0059101	0.012093	0.0084676	0.24261	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Midbrain_derived_inhibitory	14167	0.0061071	0.012721	0.0088413	0.24487	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Hippocampal_dentate_gyrus	14167	0.0021739	0.0062936	0.0033534	0.25841	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Astrocyte	14167	0.0049867	0.0062237	0.0087832	0.28511	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Fibroblast	14167	0.0027029	0.0031777	0.0086406	0.37721	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Oligodendrocyte_precursor	14167	0.0010427	0.0013443	0.010866	0.46178	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	CGE_interneuron	14167	-0.00030829	-0.00056212	0.010473	0.51174	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Amygdala_excitatory	14167	-0.00050672	-0.0013815	0.004381	0.54604	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Vascular	14167	-0.0018273	-0.0019852	0.0088868	0.58145	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Miscellaneous	14167	-0.0075757	-0.013584	0.010417	0.76646	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Committed_oligodendrocyte_precursor	14167	-0.0032036	-0.0070097	0.004178	0.77839	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Mammillary_body	14167	-0.0024248	-0.0077631	0.0030479	0.78685	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Oligodendrocyte	14167	-0.0080743	-0.010572	0.0082729	0.83546	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Splatter	14167	-0.011191	-0.02415	0.010902	0.84766	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	MGE_interneuron	14167	-0.006102	-0.014117	0.0057928	0.85391	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Upper_rhombic_lip	14167	-0.011911	-0.016423	0.0092982	0.89988	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Thalamic_excitatory	14167	-0.012189	-0.027612	0.0081845	0.93179	1	1
107_Siletti_Thalamus.PoN.MG_Human_2022_level2	Upper_layer_intratelencephalic	14167	-0.0070751	-0.016533	0.0043972	0.94618	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	ependymal_cell	14287	0.015612	0.028849	0.0066946	0.009859	0.118308	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	vascular_associated_smooth_muscle_cell	14287	0.014515	0.020273	0.0093362	0.060026	0.720312	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	central_nervous_system_macrophage	14287	0.004688	0.0073197	0.0078669	0.27562	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	pericyte	14287	0.0039985	0.0064421	0.0086207	0.32139	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	astrocyte	14287	0.0036662	0.0063976	0.008153	0.32648	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	endothelial_cell	14287	0.0016176	0.0027394	0.0075132	0.41477	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	fibroblast	14287	-0.0037007	-0.0059058	0.0096278	0.64965	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	oligodendrocyte_precursor_cell	14287	-0.0032432	-0.0066905	0.0075852	0.66551	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	neuron	14287	-0.0027519	-0.0066488	0.0060354	0.67579	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	choroid_plexus_epithelial_cell	14287	-0.0034931	-0.0087945	0.004258	0.79398	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	leukocyte	14287	-0.0094488	-0.013519	0.0078714	0.885	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level1	oligodendrocyte	14287	-0.01179	-0.021508	0.0072675	0.94762	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Ependymal	14287	0.016233	0.029997	0.0062925	0.0049501	0.0841517	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Vascular	14287	0.0096849	0.014118	0.0086675	0.13193	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14287	0.0058857	0.016152	0.0053149	0.13407	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Microglia	14287	0.0067068	0.010472	0.0071497	0.17412	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Astrocyte	14287	0.0066349	0.011578	0.0075063	0.18838	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Midbrain_derived_inhibitory	14287	0.0049696	0.012522	0.0074636	0.25276	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Fibroblast	14287	0.0015148	0.0024174	0.0079458	0.4244	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Oligodendrocyte_precursor	14287	0.00077523	0.0015992	0.0079987	0.4614	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	CGE_interneuron	14287	4.7854e-05	0.00010984	0.007552	0.49747	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Choroid_plexus	14287	-0.0017262	-0.0043461	0.0039937	0.66721	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Committed_oligodendrocyte_precursor	14287	-0.0065063	-0.0089982	0.0089283	0.76691	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Upper_layer_intratelencephalic	14287	-0.002439	-0.0077779	0.0032936	0.77051	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Miscellaneous	14287	-0.0054943	-0.007861	0.0073005	0.77415	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	MGE_interneuron	14287	-0.0065126	-0.016649	0.0065394	0.84034	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Oligodendrocyte	14287	-0.0081421	-0.014884	0.007066	0.87539	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Splatter	14287	-0.011818	-0.027845	0.0093254	0.89746	1	1
108_Siletti_Thalamus.MNC.MD.Re_Human_2022_level2	Thalamic_excitatory	14287	-0.010686	-0.02641	0.0077799	0.91519	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	central_nervous_system_macrophage	14047	0.0089081	0.01327	0.0083179	0.14211	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	pericyte	14047	0.0066355	0.0095805	0.0096166	0.2451	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	astrocyte	14047	0.0041942	0.0066063	0.0083561	0.30786	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	vascular_associated_smooth_muscle_cell	14047	0.0030627	0.0048061	0.0073463	0.33838	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	neuron	14047	0.0014276	0.0031714	0.0064455	0.41236	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	endothelial_cell	14047	-0.00051798	-0.00094892	0.0058544	0.53525	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	fibroblast	14047	-0.00097697	-0.0013441	0.010588	0.53676	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	oligodendrocyte_precursor_cell	14047	-0.0013029	-0.0023554	0.0085647	0.56046	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	leukocyte	14047	-0.009368	-0.011718	0.0090269	0.85031	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level1	oligodendrocyte	14047	-0.011222	-0.020548	0.0072752	0.93852	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Midbrain_derived_inhibitory	14047	0.011653	0.026156	0.0082828	0.079745	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Microglia	14047	0.0099979	0.014894	0.0075169	0.091764	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Vascular	14047	0.0081184	0.011485	0.0082805	0.16345	1	1
